show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,random_column,added_year,added_month,duration_clean
s3237,TV Show,Once Upon A Time In Lingjian Mountain,Unknown,Unknown,2019-11-23,2019,TV-14,1 Season,"International TV Shows, TV Comedies, TV Sci-Fi & Fantasy",84,2019.0,11.0,1
s3239,TV Show,Dolly Parton's Heartstrings,Unknown,United States,2019-11-22,2019,TV-14,1 Season,TV Dramas,0,2019.0,11.0,1
s3241,Movie,Mike Birbiglia: What I Should Have Said Was Nothing: Tales from My Secret Public Journal,Unknown,United States,2019-11-22,2008,TV-MA,56 min,Stand-Up Comedy,40,2019.0,11.0,56
s3242,TV Show,Nailed It! Holiday!,Unknown,United States,2019-11-22,2019,TV-PG,2 Seasons,Reality TV,99,2019.0,11.0,2
s3243,TV Show,Narcoworld: Dope Stories,Unknown,United States,2019-11-22,2019,TV-MA,1 Season,"Crime TV Shows, Docuseries",36,2019.0,11.0,1
s3244,TV Show,Nobody's Looking,Unknown,Brazil,,2019,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",22,,,1
s3246,TV Show,Singapore Social,Unknown,Singapore,2019-11-22,2019,TV-MA,1 Season,"International TV Shows, Reality TV",59,2019.0,11.0,1
s3247,TV Show,The Dragon Prince,Unknown,United States,2019-11-22,2019,TV-Y7,3 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",27,2019.0,11.0,3
s3248,TV Show,Trolls: The Beat Goes On!,Unknown,United States,2019-11-22,2019,TV-Y7,8 Seasons,"Kids' TV, TV Comedies",86,2019.0,11.0,8
s3250,TV Show,Bangkok Buddies,Unknown,Thailand,2019-11-20,2019,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",18,2019.0,11.0,1
s3253,TV Show,Holiday Secrets,Unknown,Germany,2019-11-20,2019,TV-MA,1 Season,"International TV Shows, TV Dramas",62,2019.0,11.0,1
s3256,TV Show,Who Killed Little Gregory?,Unknown,France,2019-11-20,2019,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",71,2019.0,11.0,1
s3259,TV Show,Candy Online,Unknown,Taiwan,2019-11-17,2019,TV-MA,1 Season,"International TV Shows, TV Dramas, Teen TV Shows",75,2019.0,11.0,1
s3264,TV Show,At the Dolphin Bay,Unknown,Taiwan,2019-11-15,2003,TV-14,1 Season,"International TV Shows, Romantic TV Shows",95,2019.0,11.0,1
s3270,TV Show,I'm with the Band: Nasty Cherry,Unknown,United States,2019-11-15,2019,TV-MA,1 Season,Reality TV,23,2019.0,11.0,1
s3271,TV Show,Inheritors,Unknown,South Korea,2019-11-15,2013,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",43,2019.0,11.0,1
s3272,TV Show,K-On!,Unknown,Japan,2019-11-15,2010,TV-PG,2 Seasons,"Anime Series, Teen TV Shows",74,2019.0,11.0,2
s3258,TV Show,Miss Culinary,Unknown,Pakistan,2019-11-19,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",76,2019.0,11.0,1
s3275,Movie,La Robe De Mariee Des Cieux,Unknown,Taiwan,,2004,TV-MA,1 Season,"International TV Shows, Romantic TV Shows",87,,,1
s3276,TV Show,Llama Llama,Unknown,Unknown,2019-11-15,2019,TV-Y,2 Seasons,Kids' TV,54,2019.0,11.0,2
s3277,TV Show,My MVP Valentine,Unknown,Taiwan,2019-11-15,2002,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",38,2019.0,11.0,1
s3278,TV Show,My Sassy Girl,Unknown,South Korea,2019-11-15,2017,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",90,2019.0,11.0,1
s3280,TV Show,The Club,Unknown,Mexico,2019-11-15,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",53,2019.0,11.0,1
s3282,TV Show,The Stranded,Unknown,Thailand,2019-11-15,2019,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",36,2019.0,11.0,1
s3283,Movie,The Toys That Made Us,Unknown,United States,,2019,TV-14,3 Seasons,"Docuseries, Reality TV",52,,,3
s3284,TV Show,The Yard,Unknown,Turkey,2019-11-15,2019,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, TV Dramas",74,2019.0,11.0,2
s3287,TV Show,My Dear Warrior,Unknown,Thailand,2019-11-14,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",74,2019.0,11.0,1
s3288,TV Show,Maradona in Mexico,Unknown,Argentina,2019-11-13,2020,TV-MA,1 Season,"Docuseries, Spanish-Language TV Shows",84,2019.0,11.0,1
s3289,TV Show,Chief of Staff,Unknown,Unknown,2019-11-12,2019,TV-14,2 Seasons,"International TV Shows, Korean TV Shows, TV Dramas",20,2019.0,11.0,2
s3292,TV Show,Put Your Head on My Shoulder,Unknown,Unknown,2019-11-11,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, Teen TV Shows",3,2019.0,11.0,1
s3294,Movie,Little Things,Unknown,India,,2019,TV-MA,3 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",64,,,3
s3295,Movie,Greatest Events of WWII in Colour,Unknown,United Kingdom,,2019,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows",74,,,1
s3296,TV Show,Green Eggs and Ham,Unknown,United Kingdom,2019-11-08,2019,TV-Y7,1 Season,"Kids' TV, TV Action & Adventure, TV Comedies",32,2019.0,11.0,1
s3299,TV Show,Wild District,Unknown,Colombia,2019-11-08,2019,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",41,2019.0,11.0,2
s3302,TV Show,SCAMS,Unknown,Japan,2019-11-06,2019,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",73,2019.0,11.0,1
s3305,TV Show,Sam & Cat,Unknown,Unknown,2019-11-05,2014,TV-PG,2 Seasons,"Kids' TV, TV Comedies",76,2019.0,11.0,2
s3307,TV Show,The End of the F***ing World,Unknown,United Kingdom,2019-11-05,2019,TV-MA,2 Seasons,"British TV Shows, International TV Shows, TV Comedies",99,2019.0,11.0,2
s3311,TV Show,Meet the Adebanjos,Unknown,United Kingdom,2019-11-04,2016,TV-PG,3 Seasons,"British TV Shows, International TV Shows, TV Comedies",83,2019.0,11.0,3
s3314,TV Show,The Devil Next Door,Unknown,United States,,2019,TV-MA,1 Season,"Crime TV Shows, Docuseries",44,,,1
s3315,Movie,100 Things to do Before High School,Unknown,United States,2019-11-02,2014,TV-Y,44 min,Movies,27,2019.0,11.0,44
s3317,TV Show,Bella and the Bulldogs,Unknown,United States,2019-11-02,2015,TV-G,1 Season,"Kids' TV, TV Comedies",5,2019.0,11.0,1
s3326,TV Show,Victorious,Unknown,United States,2019-11-02,2013,TV-G,3 Seasons,"Kids' TV, TV Comedies",43,2019.0,11.0,3
s3328,TV Show,A Year In Space,Unknown,United States,2019-11-01,2015,TV-PG,1 Season,"Docuseries, International TV Shows, Science & Nature TV",82,2019.0,11.0,1
s3329,TV Show,Ad Vitam,Unknown,France,2019-11-01,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",39,2019.0,11.0,1
s3331,TV Show,Billy on the Street,Unknown,United States,2019-11-01,2016,TV-14,4 Seasons,"International TV Shows, Reality TV, TV Comedies",38,2019.0,11.0,4
s3334,TV Show,CLANNAD,Unknown,Japan,2019-11-01,2008,TV-PG,2 Seasons,"Anime Series, Teen TV Shows",92,2019.0,11.0,2
s3337,TV Show,Haikyu!!,Unknown,Unknown,2019-11-01,2015,TV-14,2 Seasons,"Anime Series, International TV Shows, Teen TV Shows",61,2019.0,11.0,2
s3340,TV Show,"Love, Chunibyo & Other Delusions!",Unknown,Unknown,2019-11-01,2014,TV-PG,2 Seasons,"Anime Series, Romantic TV Shows, Teen TV Shows",30,2019.0,11.0,2
s3341,TV Show,Maid-Sama!,Unknown,Japan,2019-11-01,2010,TV-14,1 Season,"Anime Series, Romantic TV Shows",61,2019.0,11.0,1
s3342,TV Show,Mobile Suit Gundam: Iron-Blooded Orphans,Unknown,Japan,2019-11-01,2016,TV-14,2 Seasons,"Anime Series, International TV Shows",55,2019.0,11.0,2
s3343,TV Show,Queer Eye: We're in Japan!,Unknown,United States,2019-11-01,2019,TV-14,1 Season,"International TV Shows, Reality TV",15,2019.0,11.0,1
s3345,TV Show,The Boulet Brothers Dragula,Unknown,United States,2019-11-01,2019,TV-MA,2 Seasons,Reality TV,94,2019.0,11.0,2
s3346,TV Show,The Deep,Unknown,Canada,2019-11-01,2019,TV-Y7,3 Seasons,Kids' TV,0,2019.0,11.0,3
s3353,Movie,We Are the Wave,Unknown,Germany,,2019,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",9,,,1
s3356,TV Show,KENGAN ASHURA,Unknown,United States,2019-10-31,2019,TV-MA,2 Seasons,"Anime Series, International TV Shows",39,2019.0,10.0,2
s3361,TV Show,Tomorrow with You,Unknown,South Korea,2019-10-30,2017,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",20,2019.0,10.0,1
s3364,TV Show,Shine On with Reese,Unknown,United States,2019-10-29,2018,TV-MA,1 Season,"Docuseries, Stand-Up Comedy & Talk Shows",17,2019.0,10.0,1
s3365,Movie,The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,Unknown,United States,2019-10-29,2019,TV-14,14 min,"Documentaries, International Movies",5,2019.0,10.0,14
s3368,TV Show,"Wait, My Youth",Unknown,China,2019-10-27,2019,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, Teen TV Shows",84,2019.0,10.0,1
s3369,TV Show,A Little Thing Called First Love,Unknown,China,2019-10-26,2019,TV-G,1 Season,"International TV Shows, Romantic TV Shows, Teen TV Shows",0,2019.0,10.0,1
s3370,TV Show,BoJack Horseman,Unknown,United States,2019-10-25,2020,TV-MA,6 Seasons,TV Comedies,95,2019.0,10.0,6
s3371,TV Show,Brotherhood,Unknown,Unknown,2019-10-25,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",57,2019.0,10.0,1
s3374,TV Show,Drug Squad: Costa del Sol,Unknown,Spain,2019-10-25,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",36,2019.0,10.0,1
s3376,TV Show,Monzón: A Knockout Blow,Unknown,Argentina,2019-10-25,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",55,2019.0,10.0,1
s3378,TV Show,Nailed It! France,Unknown,France,2019-10-25,2019,TV-14,1 Season,"International TV Shows, Reality TV",93,2019.0,10.0,1
s3379,Movie,Nailed It! Spain,Unknown,Spain,,2019,TV-PG,1 Season,"International TV Shows, Reality TV, Spanish-Language TV Shows",9,,,1
s3382,TV Show,The Untamed,Unknown,China,2019-10-25,2019,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Mysteries",54,2019.0,10.0,1
s3383,TV Show,Daybreak,Unknown,United States,2019-10-24,2019,TV-MA,1 Season,"TV Action & Adventure, TV Comedies, TV Horror",74,2019.0,10.0,1
s3386,TV Show,"Breakfast, Lunch & Dinner",Unknown,United States,2019-10-23,2019,TV-MA,1 Season,Docuseries,42,2019.0,10.0,1
s3401,TV Show,Interior Design Masters,Unknown,United Kingdom,2019-10-18,2019,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV",21,2019.0,10.0,1
s3402,TV Show,Little Baby Bum: Nursery Rhyme Friends,Unknown,United Kingdom,2019-10-18,2019,TV-Y,2 Seasons,"British TV Shows, Kids' TV",56,2019.0,10.0,2
s3404,TV Show,Mighty Little Bheem: Diwali,Unknown,India,2019-10-18,2019,TV-Y,1 Season,"Kids' TV, TV Comedies",39,2019.0,10.0,1
s3407,TV Show,Spirit Riding Free: Pony Tales,Unknown,United States,2019-10-18,2019,TV-Y7,2 Seasons,Kids' TV,48,2019.0,10.0,2
s3411,TV Show,Toon,Unknown,Netherlands,2019-10-18,2017,TV-MA,2 Seasons,"International TV Shows, TV Comedies",86,2019.0,10.0,2
s3415,TV Show,Chosen,Unknown,China,2019-10-17,2019,TV-14,2 Seasons,"Crime TV Shows, International TV Shows, TV Action & Adventure",25,2019.0,10.0,2
s3416,TV Show,THE UNLISTED,Unknown,Australia,2019-10-17,2019,TV-PG,1 Season,"Kids' TV, TV Thrillers",13,2019.0,10.0,1
s3417,TV Show,Another Miss Oh,Unknown,South Korea,2019-10-16,2016,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",90,2019.0,10.0,1
s3421,TV Show,Second 20s,Unknown,South Korea,2019-10-16,2015,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",86,2019.0,10.0,1
s3427,TV Show,The Lies Within,Unknown,South Korea,2019-10-13,2019,TV-14,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",94,2019.0,10.0,1
s3431,TV Show,Insatiable,Unknown,United States,2019-10-11,2019,TV-MA,2 Seasons,"TV Comedies, TV Dramas, Teen TV Shows",91,2019.0,10.0,2
s3434,TV Show,The Hook Up Plan,Unknown,France,2019-10-11,2020,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",46,2019.0,10.0,2
s3438,TV Show,Ultramarine Magmell,Unknown,Japan,2019-10-10,2019,TV-14,1 Season,"Anime Series, International TV Shows",39,2019.0,10.0,1
s3441,TV Show,Rhythm + Flow,Unknown,United States,2019-10-09,2019,TV-MA,1 Season,Reality TV,29,2019.0,10.0,1
s3443,Movie,The Spooky Tale of Captain Underpants Hack-a-ween,Unknown,United States,2019-10-08,2019,TV-Y7,46 min,"Children & Family Movies, Comedies",9,2019.0,10.0,46
s3445,TV Show,Legend Quest: Masters of Myth,Unknown,Mexico,2019-10-05,2019,TV-Y7,1 Season,"Kids' TV, Spanish-Language TV Shows",38,2019.0,10.0,1
s3446,TV Show,My Country: The New Age,Unknown,South Korea,2019-10-05,2019,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Action & Adventure",37,2019.0,10.0,1
s3448,Movie,A Plastic Ocean,Unknown,United Kingdom,2019-10-04,2016,TV-14,100 min,Documentaries,94,2019.0,10.0,100
s3405,TV Show,MONKART,Unknown,Pakistan,2019-10-18,2017,TV-Y7,1 Season,"Kids' TV, Korean TV Shows",76,2019.0,10.0,1
s3450,TV Show,Creeped Out,Unknown,United Kingdom,,2019,TV-PG,2 Seasons,"British TV Shows, Kids' TV, TV Thrillers",75,,,2
s3453,TV Show,Peaky Blinders,Unknown,United Kingdom,2019-10-04,2019,TV-MA,5 Seasons,"British TV Shows, Crime TV Shows, International TV Shows",77,2019.0,10.0,5
s3454,TV Show,Raising Dion,Unknown,United States,2019-10-04,2019,TV-PG,1 Season,"Kids' TV, TV Action & Adventure, TV Dramas",47,2019.0,10.0,1
s3455,TV Show,Rotten,Unknown,United States,2019-10-04,2019,TV-MA,2 Seasons,"Docuseries, Science & Nature TV",61,2019.0,10.0,2
s3458,TV Show,Seis Manos,Unknown,Unknown,2019-10-03,2019,TV-MA,1 Season,"Anime Series, Crime TV Shows",75,2019.0,10.0,1
s3459,TV Show,Living Undocumented,Unknown,United States,2019-10-02,2019,TV-MA,1 Season,Docuseries,13,2019.0,10.0,1
s3463,TV Show,Chicago Typewriter,Unknown,South Korea,2019-10-01,2017,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",67,2019.0,10.0,1
s3464,TV Show,College Romance,Unknown,India,,2018,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",91,,,1
s3465,TV Show,Engineering Girls,Unknown,India,2019-10-01,2018,TV-MA,1 Season,"International TV Shows, TV Comedies",37,2019.0,10.0,1
s3467,TV Show,Girls Hostel,Unknown,India,2019-10-01,2018,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",45,2019.0,10.0,1
s3468,TV Show,Inmates,Unknown,India,2019-10-01,2017,TV-MA,1 Season,"International TV Shows, TV Comedies",64,2019.0,10.0,1
s3471,TV Show,Miniforce X,Unknown,South Korea,2019-10-01,2018,TV-Y7,1 Season,"Kids' TV, Korean TV Shows",52,2019.0,10.0,1
s3474,TV Show,The K2,Unknown,Unknown,2019-10-01,2016,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",48,2019.0,10.0,1
s3475,TV Show,The Liar and His Lover,Unknown,South Korea,2019-10-01,2017,TV-PG,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",70,2019.0,10.0,1
s3482,TV Show,Bard of Blood,Unknown,India,2019-09-27,2019,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",14,2019.0,9.0,1
s3484,TV Show,El Marginal,Unknown,Argentina,2019-09-27,2019,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",92,2019.0,9.0,3
s3489,TV Show,The Inmate,Unknown,Mexico,2019-09-26,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",77,2019.0,9.0,1
s3490,TV Show,Abstract: The Art of Design,Unknown,United States,2019-09-25,2019,TV-14,2 Seasons,Docuseries,21,2019.0,9.0,2
s3492,TV Show,Glitch,Unknown,Australia,2019-09-25,2019,TV-MA,3 Seasons,"International TV Shows, TV Dramas, TV Horror",54,2019.0,9.0,3
s3500,TV Show,Vagabond,Unknown,South Korea,2019-09-21,2019,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Action & Adventure",12,2019.0,9.0,1
s3503,TV Show,Criminal: Germany,Unknown,Germany,2019-09-20,2019,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",5,2019.0,9.0,1
s3505,TV Show,Fastest Car,Unknown,Unknown,2019-09-20,2019,TV-MA,2 Seasons,Reality TV,59,2019.0,9.0,2
s3506,TV Show,Inside Bill's Brain: Decoding Bill Gates,Unknown,United States,2019-09-20,2019,TV-14,1 Season,"Docuseries, Science & Nature TV",73,2019.0,9.0,1
s3516,TV Show,Surviving R. Kelly,Unknown,United States,2019-09-15,2019,TV-MA,1 Season,"Crime TV Shows, Docuseries",74,2019.0,9.0,1
s3520,TV Show,Kabaneri of the Iron Fortress: The Battle of Unato,Unknown,Unknown,2019-09-13,2019,TV-MA,1 Season,"Anime Series, International TV Shows, TV Horror",5,2019.0,9.0,1
s3522,TV Show,Marianne,Unknown,France,2019-09-13,2019,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Horror",28,2019.0,9.0,1
s3526,TV Show,Unbelievable,Unknown,United States,2019-09-13,2019,TV-MA,1 Season,"Crime TV Shows, TV Dramas",52,2019.0,9.0,1
s3527,TV Show,The I-Land,Unknown,United States,2019-09-12,2019,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",75,2019.0,9.0,1
s3528,TV Show,"The Mind, Explained",Unknown,United States,2019-09-12,2019,TV-14,1 Season,"Docuseries, Science & Nature TV",22,2019.0,9.0,1
s3535,TV Show,The Spy,Unknown,France,2019-09-06,2019,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Thrillers",54,2019.0,9.0,1
s3536,Movie,American Factory: A Conversation with the Obamas,Unknown,United States,2019-09-05,2019,TV-G,10 min,Documentaries,40,2019.0,9.0,10
s3541,TV Show,Moving Art,Unknown,United States,2019-09-01,2018,TV-G,3 Seasons,"Docuseries, Science & Nature TV",51,2019.0,9.0,3
s3544,TV Show,Serial Killer with Piers Morgan,Unknown,United Kingdom,2019-09-01,2018,TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries",33,2019.0,9.0,1
s3547,TV Show,Luo Bao Bei,Unknown,China,2019-08-31,2018,TV-Y,1 Season,"British TV Shows, Kids' TV",3,2019.0,8.0,1
s3502,TV Show,Criminal: France,Unknown,Pakistan,2019-09-20,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",96,2019.0,9.0,1
s3552,TV Show,The Dark Crystal: Age of Resistance,Unknown,United Kingdom,2019-08-30,2019,TV-PG,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",36,2019.0,8.0,1
s3553,TV Show,The Good Bandit,Unknown,Colombia,2019-08-30,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",6,2019.0,8.0,1
s3559,TV Show,Million Pound Menu,Unknown,Unknown,2019-08-27,2019,TV-MA,2 Seasons,"British TV Shows, International TV Shows, Reality TV",89,2019.0,8.0,2
s3562,TV Show,13 Reasons Why: Beyond the Reasons,Unknown,United States,2019-08-23,2019,TV-MA,3 Seasons,"Crime TV Shows, Docuseries",47,2019.0,8.0,3
s3576,TV Show,45 rpm,Unknown,Spain,2019-08-16,2019,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",47,2019.0,8.0,1
s3577,TV Show,Apache: The Life of Carlos Tevez,Unknown,Argentina,2019-08-16,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",9,2019.0,8.0,1
s3578,TV Show,Better Than Us,Unknown,Russia,2019-08-16,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",88,2019.0,8.0,1
s3579,TV Show,Diagnosis,Unknown,United States,2019-08-16,2019,TV-14,1 Season,"Docuseries, Science & Nature TV",97,2019.0,8.0,1
s3580,TV Show,Green Frontier,Unknown,Colombia,2019-08-16,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",31,2019.0,8.0,1
s3581,Movie,Invader Zim: Enter the Florpus,Unknown,South Korea,2019-08-16,2019,TV-Y7,72 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",99,2019.0,8.0,72
s3582,TV Show,MINDHUNTER,Unknown,United States,2019-08-16,2019,TV-MA,2 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",29,2019.0,8.0,2
s3585,Movie,Super Monsters Back to School,Unknown,Canada,2019-08-16,2019,TV-Y,24 min,Children & Family Movies,19,2019.0,8.0,24
s3586,TV Show,The King's Avatar,Unknown,China,2019-08-16,2019,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",54,2019.0,8.0,1
s3588,TV Show,Victim Number 8,Unknown,Spain,2019-08-16,2018,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Action & Adventure",50,2019.0,8.0,1
s3589,Movie,Cannon Busters,Unknown,United States,,2019,TV-MA,1 Season,"Anime Series, International TV Shows",83,,,1
s3598,TV Show,Knightfall,Unknown,United States,2019-08-13,2019,TV-MA,2 Seasons,TV Dramas,86,2019.0,8.0,2
s3599,TV Show,DC Super Hero Girls,Unknown,United States,2019-08-12,2019,TV-Y7,1 Season,Kids' TV,43,2019.0,8.0,1
s3601,TV Show,GLOW,Unknown,United States,2019-08-09,2019,TV-MA,3 Seasons,"TV Comedies, TV Dramas",83,2019.0,8.0,3
s3602,TV Show,IZombie,Unknown,United States,2019-08-09,2019,TV-MA,5 Seasons,"TV Comedies, TV Dramas, TV Horror",32,2019.0,8.0,5
s3605,TV Show,Sintonia,Unknown,Brazil,2019-08-09,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",87,2019.0,8.0,1
s3607,TV Show,Bad Guys,Unknown,South Korea,2019-08-08,2014,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",65,2019.0,8.0,1
s3608,TV Show,Dollar,Unknown,Lebanon,2019-08-08,2019,TV-MA,1 Season,"International TV Shows, TV Dramas",59,2019.0,8.0,1
s3609,TV Show,Jane The Virgin,Unknown,United States,,2019,TV-14,5 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas",53,,,5
s3610,TV Show,Let's Eat 2,Unknown,Malaysia,2019-08-08,2015,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",54,2019.0,8.0,1
s3611,TV Show,Let’s Eat,Unknown,South Korea,2019-08-08,2013,TV-PG,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",96,2019.0,8.0,1
s3612,TV Show,Misaeng,Unknown,South Korea,2019-08-08,2014,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",0,2019.0,8.0,1
s3613,TV Show,Oh My Ghost,Unknown,South Korea,2019-08-08,2015,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",14,2019.0,8.0,1
s3616,TV Show,Wu Assassins,Unknown,United States,2019-08-08,2019,TV-MA,1 Season,"TV Action & Adventure, TV Sci-Fi & Fantasy",6,2019.0,8.0,1
